CaseId,WEIGHT,P_IMAGE1A,P_IMAGE1B,P_IMAGE2A,P_IMAGE2B,P_IMAGE3A,P_IMAGE3B,P_IMAGE4A,P_IMAGE4B,P_IMAGE5A,P_IMAGE5B,P_IMAGE6A,P_IMAGE6B,P_IMAGE7A,P_IMAGE7B,P_IMAGE8A,P_IMAGE8B,P_RELIG,P_ATTEND,P_ZIPCODE,P_CBSA,RND_00,RND_01,RND_02,RND_03,RND_04,RND_05,RND_06,RND_07,RND_08,POLADSTRUMPTEMPS4,POLAADSBIDENTEMPS4,POLADSREGULATIONS4,POLADSGLOBALWARMINGS4,MONTGOMERY1S4,MONTGOMERY2S4,MONTGOMERY3S4,MONTGOMERY4S4,MONTGOMERY5S4,MONTGOMERY6S4,MONTGOMERY7S4,MONTGOMERY8S4,PolAdsORDER1,PolAdsORDER2,PolAdsORDER3,PolAdsORDER4,PolAdsORDER5,PolAdsORDER6,PolAdsORDER7,PolAdsORDER8,POLADSTRUMP1S4,POLADSTRUMP2S4,POLADSBIDEN1S4,POLADSBIDEN2S4,POLADSEXXON1S4,POLADSEXXON2S4,POLADSPATAGONIA1S4,POLADSPATAGONIA2S4,POLADSPOWER1S4,POLADSPOWER2S4,POLADSSIERRA1S4,POLADSSIERRA2S4,POLADSCOLGATE1S4,POLADSCOLGATE2S4,POLADSMSC1S4,POLADSMSC2S4,PartyID7,IDEO1S4,QCANDI20,QPA015A,BAGAINS4,QPAC2,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,INCOME4,INCOME9,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
2879,0.42533269,121,254,565,524,565,361,554,621,422,434,144,254,123,525,631,624,5,6,10075,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",0,1,0,0,0,0,0,0,1,1,7,2,1,1,2,2,2,1,1,2,2,1,7,3,8,6,5,4,2,,3,1,,3,,2,,1,,1,,5,,,5,1,1,2,1,2,1,4/3/2021 21:56,4/3/2021 22:04,8,2,1,Desktop,2,71,4,6,1,3,2,2,17,4,9,NY,1,2,1,1,1,3,2,1,0,0,0,0,1
2885,0.55253949,512,554,531,614,324,312,544,351,633,541,451,525,514,622,444,124,1,8,70592,"Lafayette, LA Metro Area",1,1,0,0,1,1,1,1,1,7,1,7,2,2,2,1,1,2,2,2,2,4,1,3,5,8,2,7,6,,2,1,,5,,,2,,5,,1,,5,,5,7,7,1,2,1,1,4/2/2021 9:57,4/2/2021 10:53,13,2,1,Desktop,2,57,3,5,4,4,1,7,14,4,8,LA,3,7,1,1,1,1,2,6,0,0,0,1,3
2887,0.93170691,563,454,541,651,633,113,514,115,661,361,433,352,323,661,235,253,1,6,30909,"Augusta-Richmond County, GA-SC Metro Area",0,0,0,1,0,1,1,1,1,1,5,3,1,1,1,2,2,2,1,1,2,1,2,5,4,8,7,6,3,1,,1,,,5,1,,,3,,3,,5,,5,1,2,2,1,2,1,4/1/2021 14:31,4/1/2021 14:39,9,2,1,Smartphone,1,73,4,6,1,4,1,2,13,3,7,GA,3,5,1,1,1,1,3,2,0,0,0,0,2
2888,1.31211763,111,455,154,553,124,231,311,523,143,365,635,621,441,355,324,133,2,3,37075,"Nashville-Davidson--Murfreesboro--Franklin, TN",1,0,1,0,1,1,1,0,0,2,4,5,3,1,1,1,2,1,2,1,1,8,7,3,2,6,4,1,5,1,,,5,3,,,4,,5,,4,5,,2,,7,6,1,4,2,1,4/1/2021 20:02,4/1/2021 20:14,13,2,1,Smartphone,1,48,3,4,1,5,1,1,18,4,9,TN,3,6,1,1,1,1,4,3,0,0,0,0,3
2891,0.90897326,464,321,355,154,622,563,362,262,133,224,122,543,235,333,543,243,12,4,47714,"Evansville, IN-KY Metro Area",1,0,1,0,1,1,1,1,1,6,3,4,3,2,2,2,2,2,2,2,2,5,6,1,4,7,2,8,3,2,,,3,2,,,4,,3,,3,,5,,4,7,6,1,2,1,1,4/1/2021 12:19,4/12/2021 14:39,12,2,1,Smartphone,2,61,4,5,1,3,1,1,9,2,5,IN,2,3,1,1,1,1,4,2,0,0,0,0,2
2894,1.03778761,221,442,362,411,555,425,214,534,341,225,465,425,144,455,243,524,2,8,33069,"Miami-Fort Lauderdale-Pompano Beach, FL Metro",1,0,1,1,0,1,1,0,0,1,6,1,1,1,2,2,1,2,2,1,2,4,8,2,5,3,7,6,1,1,,,3,,4,2,,,1,,4,5,,3,,3,3,2,1,2,1,4/1/2021 18:34,4/1/2021 18:42,9,2,1,Desktop,1,74,4,6,1,4,1,5,13,3,7,FL,3,5,1,1,1,3,2,2,0,0,0,0,2
2898,0.39305339,521,644,112,662,523,543,441,564,444,351,423,443,133,325,342,152,11,1,63103,"St. Louis, MO-IL Metro Area",0,1,1,0,1,1,1,0,0,1,5,1,1,1,1,1,1,1,1,2,1,8,6,5,2,3,7,4,1,,1,,3,5,,,5,,5,,5,5,,5,,5,4,2,2,2,1,4/1/2021 16:12,4/1/2021 16:18,6,2,1,Smartphone,1,55,3,5,2,3,1,1,18,4,9,MO,2,4,1,0,1,3,2,1,0,0,0,0,1
2899,0.10268185,153,654,555,321,161,263,254,214,313,232,462,414,162,313,242,555,2,3,33175,"Miami-Fort Lauderdale-Pompano Beach, FL Metro",0,1,0,1,0,1,1,1,0,1,6,3,1,2,2,2,1,2,1,1,1,7,4,6,3,1,8,2,5,,2,1,,,5,1,,,2,,1,,5,3,,2,4,2,1,1,1,4/1/2021 13:21,4/1/2021 13:34,13,2,1,Smartphone,2,44,2,3,4,4,1,7,5,1,3,FL,3,5,1,0,1,1,4,5,0,0,0,3,2
2900,0.41319097,642,132,165,515,313,135,643,625,553,512,432,112,251,432,331,241,12,1,49046,,1,0,1,1,1,0,1,0,1,3,5,3,1,2,2,1,2,2,2,2,2,1,8,6,2,5,4,7,3,1,,,2,,5,,5,1,,,5,5,,,5,5,2,2,1,2,1,4/1/2021 15:47,4/1/2021 15:53,6,2,1,Smartphone,2,34,2,2,1,4,6,2,11,3,6,MI,2,3,0,1,2,3,4,2,0,0,0,0,1
2901,1.02567996,243,452,411,461,635,663,311,133,514,162,244,251,444,664,662,122,1,1,32571,"Pensacola-Ferry Pass-Brent, FL Metro Area",0,1,1,1,0,0,1,1,0,4,6,4,1,1,1,2,1,2,2,2,2,2,4,1,8,3,5,7,6,,2,,2,,5,3,,3,,,5,,5,4,,4,3,4,4,2,1,4/5/2021 17:01,4/5/2021 17:11,10,2,1,Smartphone,2,67,4,6,1,3,1,5,10,2,6,FL,3,5,1,1,1,1,4,3,0,0,0,0,3
2909,0.92104247,251,131,313,434,455,512,135,342,161,442,231,111,353,521,353,312,6,4,1852,"Boston-Cambridge-Newton, MA-NH Metro Area",0,0,0,1,1,0,1,1,1,7,2,3,2,1,1,2,1,1,2,2,2,4,3,5,7,8,1,2,6,3,,4,,,5,,3,4,,,3,,2,,3,7,6,1,2,2,1,4/18/2021 13:14,4/18/2021 13:17,3,2,1,Smartphone,1,27,1,2,1,3,6,1,10,2,6,MA,1,1,1,0,2,3,4,3,0,0,0,0,3
2913,0.14744554,521,543,532,351,142,144,233,313,265,235,165,325,631,225,413,232,1,3,93622,"Fresno, CA Metro Area",1,1,0,1,0,0,1,1,0,1,5,1,1,1,1,1,2,1,1,2,1,3,4,5,7,6,8,1,2,,5,3,,,5,2,,3,,,5,,5,3,,2,2,2,1,2,1,4/1/2021 12:29,4/1/2021 12:35,6,2,1,Smartphone,1,39,2,3,1,3,6,1,8,2,4,CA,4,9,1,1,3,3,4,6,0,0,0,3,6
2914,0.32473673,435,463,353,253,425,614,134,434,423,515,651,352,425,152,133,235,9,1,57106,"Sioux Falls, SD Metro Area",1,0,0,1,0,0,0,0,0,1,6,1,1,1,2,2,1,2,2,2,1,8,2,4,6,1,5,7,3,1,,2,,,4,3,,2,,3,,4,,3,,4,1,2,1,2,1,4/15/2021 22:13,4/15/2021 22:18,5,2,1,Smartphone,2,34,2,2,1,3,3,1,6,1,3,SD,2,4,1,1,2,1,4,2,0,0,0,0,2
2917,0.68836196,264,662,532,345,531,121,363,611,643,114,555,125,652,565,555,622,1,4,24153,"Roanoke, VA Metro Area",0,1,1,1,0,1,1,0,0,4,3,4,1,2,1,2,2,2,2,1,2,7,2,8,3,1,4,6,5,,1,,1,,4,1,,,1,,2,4,,2,,5,4,1,2,2,1,4/3/2021 21:49,4/3/2021 21:56,7,2,1,Smartphone,2,64,4,5,1,4,3,5,4,1,2,VA,3,5,1,1,1,1,3,1,0,0,0,0,1
2927,0.75611829,625,345,262,354,653,125,652,212,141,453,564,235,124,235,654,663,1,8,23434,"Virginia Beach-Norfolk-Newport News, VA-NC Met",1,1,1,1,0,0,0,0,0,1,7,1,1,1,1,2,2,2,2,1,1,2,4,1,5,7,8,6,3,,3,,4,,4,1,,1,,1,,5,,1,,1,2,2,1,1,1,4/3/2021 15:29,4/3/2021 15:53,24,2,1,Smartphone,2,64,4,5,4,3,3,5,5,1,3,VA,3,5,1,0,1,1,2,6,0,0,0,4,3
2930,1.11629471,561,542,654,315,524,621,211,434,624,243,155,224,311,151,644,451,1,7,37914,"Knoxville, TN Metro Area",0,0,0,1,1,0,0,0,0,7,1,7,2,1,1,1,1,2,2,1,1,8,6,4,1,5,2,7,3,2,,1,,,3,,3,2,,1,,3,,3,,7,7,1,2,1,1,4/2/2021 22:22,4/2/2021 22:29,8,2,1,Desktop,2,88,4,7,1,3,2,5,9,2,5,TN,3,6,1,1,1,1,3,1,0,0,0,0,1
2931,0.29020383,611,444,645,415,253,633,241,253,365,433,345,264,163,311,432,135,12,1,72032,"Little Rock-North Little Rock-Conway, AR Metro",1,0,1,0,1,0,0,1,1,1,6,2,1,1,2,2,1,2,1,2,2,6,2,1,5,7,3,8,4,1,,,4,2,,,5,1,,1,,,5,,5,1,2,2,4,2,1,4/17/2021 10:26,4/17/2021 10:32,7,2,1,Smartphone,2,34,2,2,1,4,5,1,10,2,6,AR,3,7,1,1,1,1,2,2,0,0,0,0,2
2938,0.18895706,455,632,224,261,311,512,414,661,512,463,665,152,152,321,454,612,9,1,64152,"Kansas City, MO-KS Metro Area",0,0,1,0,0,0,1,1,0,2,6,4,3,2,1,2,1,1,2,2,2,8,2,6,4,5,7,3,1,3,,,4,5,,2,,1,,,4,,5,4,,2,4,2,3,2,1,4/3/2021 11:30,4/3/2021 11:37,7,2,1,Desktop,2,66,4,6,1,3,1,7,14,4,8,MO,2,4,1,1,1,1,2,2,0,0,0,0,2
2939,1.47284179,611,363,114,145,154,662,343,461,554,343,363,625,232,161,631,362,10,2,90027,"Los Angeles-Long Beach-Anaheim, CA Metro Area",0,1,0,1,0,0,1,0,1,1,6,2,1,1,1,1,1,2,2,1,2,6,3,1,2,4,8,5,7,,2,1,,,2,1,,1,,,3,5,,,5,4,2,2,1,2,1,4/1/2021 10:23,4/1/2021 10:32,9,2,1,Desktop,1,39,2,3,1,4,5,2,6,1,3,CA,4,9,1,1,2,3,4,1,0,0,0,0,1
2953,0.34696509,342,315,523,321,544,225,354,563,161,261,122,223,335,133,135,264,1,8,6716,"New Haven-Milford, CT Metro Area",0,1,0,0,1,1,1,1,1,1,3,4,3,2,1,2,1,2,1,2,1,3,5,7,6,4,2,8,1,,1,1,,3,,,4,,2,,2,,5,,4,6,5,2,3,1,1,4/1/2021 14:10,4/1/2021 14:17,7,2,1,Smartphone,2,39,2,3,1,5,1,7,12,3,7,CT,1,1,1,1,1,1,4,5,0,0,3,0,2
2954,1.40605250,464,314,424,531,464,653,622,544,533,462,122,541,424,513,565,152,12,6,28209,"Charlotte-Concord-Gastonia, NC-SC Metro Area",0,1,0,0,0,0,1,1,0,2,4,1,3,2,1,2,1,1,1,1,2,8,1,6,5,7,3,4,2,,4,2,,3,,2,,2,,,4,,5,3,,5,3,3,3,2,1,4/2/2021 7:32,4/2/2021 7:37,5,2,1,Smartphone,2,43,2,3,1,5,1,1,9,2,5,NC,3,5,1,1,1,1,2,5,0,0,0,0,1
2955,1.00321293,641,433,363,512,622,623,563,463,551,515,162,251,162,415,465,535,2,4,93654,"Fresno, CA Metro Area",1,0,1,1,0,1,0,1,1,2,5,4,3,2,2,1,1,2,1,1,2,4,7,5,6,2,3,8,1,2,,,5,,5,2,,,3,2,,,5,,5,2,4,2,1,2,1,4/3/2021 7:42,4/3/2021 7:45,3,2,1,Smartphone,2,48,3,4,4,5,1,1,13,3,7,CA,4,9,1,1,1,1,2,5,0,0,1,1,3
2957,0.82070888,134,331,332,312,324,315,554,223,253,413,263,632,155,353,255,163,1,6,54230,"Manitowoc, WI Micro Area",1,0,0,1,0,1,1,1,1,5,1,5,3,1,2,1,2,2,1,98,98,7,5,4,8,1,3,2,6,3,,1,,,5,1,,,4,,5,,5,,5,7,3,1,2,1,1,4/1/2021 12:30,4/1/2021 12:38,8,2,1,Smartphone,1,36,2,3,1,3,1,2,14,4,8,WI,2,3,0,1,1,1,4,3,0,0,0,0,2
2959,2.33709523,125,413,313,111,134,313,513,344,553,641,234,215,361,345,211,364,1,8,79705,"Midland, TX Metro Area",0,0,1,1,1,0,0,1,0,2,7,2,3,98,1,2,2,1,1,1,1,3,2,6,8,1,4,7,5,1,,,4,,5,,5,2,,2,,,5,2,,2,1,2,1,2,1,4/3/2021 21:57,4/7/2021 21:16,19,2,1,Desktop,2,77,4,7,2,1,1,5,5,1,3,TX,3,7,1,1,1,1,2,2,0,0,0,0,2
2966,0.53473421,213,531,333,423,214,664,163,443,361,635,512,633,144,554,422,123,1,7,30215,"Atlanta-Sandy Springs-Alpharetta, GA Metro Are",0,0,0,0,0,1,0,1,0,7,1,6,2,1,2,2,2,1,1,1,98,7,5,3,8,4,2,1,6,2,,1,,4,,1,,,3,1,,,5,3,,7,3,1,2,1,1,4/1/2021 15:22,4/1/2021 15:31,9,2,1,Smartphone,1,64,4,5,1,5,1,1,14,4,8,GA,3,5,1,1,1,1,4,2,0,0,0,0,2
2969,2.11972842,335,363,163,655,622,555,242,231,422,253,564,462,323,512,131,524,2,3,60446,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",1,0,1,0,0,1,1,1,1,3,5,4,3,1,1,1,1,1,1,2,1,4,1,3,2,7,6,5,8,1,,,2,4,,3,,,98,,3,,5,,98,2,3,1,1,2,1,4/1/2021 12:33,4/1/2021 12:37,3,2,1,Smartphone,2,35,2,3,4,1,1,7,11,3,6,IL,2,3,1,1,2,3,3,6,0,0,2,4,2
2972,1.68432483,242,335,245,461,325,143,533,612,325,124,524,232,515,153,265,263,1,8,53022,"Milwaukee-Waukesha, WI Metro Area",1,0,1,1,1,1,1,0,0,7,1,7,2,2,1,1,2,1,1,1,2,6,8,2,3,1,4,7,5,3,,,1,,1,,3,,2,,2,2,,2,,3,2,1,2,1,1,4/3/2021 16:10,4/3/2021 16:18,8,2,1,Desktop,1,72,4,6,1,2,1,5,14,4,8,WI,2,3,1,1,1,1,3,2,0,0,0,0,2
2973,1.35923004,463,433,365,612,152,261,322,445,421,643,534,132,645,325,225,325,9,1,81520,"Grand Junction, CO Metro Area",1,0,0,0,0,0,0,1,1,3,5,1,1,2,2,2,1,1,2,2,1,1,7,5,2,8,4,6,3,1,,1,,3,,1,,3,,1,,,5,,5,3,8,3,2,2,1,4/5/2021 14:13,4/5/2021 14:21,8,2,1,Smartphone,2,32,2,2,1,2,1,7,5,1,3,CO,4,8,1,1,3,1,4,5,0,0,0,1,2
2977,1.32551985,451,145,162,665,222,433,643,361,454,113,434,321,234,365,443,332,,,18066,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",0,0,1,0,0,0,0,1,1,1,5,3,1,2,1,1,1,2,2,1,98,5,1,6,2,8,4,3,7,1,,,1,3,,1,,1,,1,,,5,,5,1,2,2,1,2,1,4/1/2021 13:38,4/1/2021 17:22,5,2,1,Smartphone,2,36,2,3,1,5,1,1,18,4,9,PA,1,2,1,1,1,1,4,1,0,0,0,0,1
2978,1.62208151,262,222,325,614,265,164,454,614,655,353,613,241,422,461,451,465,12,1,46410,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",0,1,0,1,0,0,1,1,1,1,6,1,1,2,2,2,2,2,1,1,2,2,8,6,7,3,5,1,4,,1,5,,,4,2,,1,,,5,,5,,5,1,1,2,1,2,1,4/1/2021 16:56,4/14/2021 22:35,43,2,1,Desktop,1,45,3,4,2,3,5,1,7,2,4,IN,2,3,1,1,1,1,2,1,0,0,0,0,1
2983,1.67919071,643,255,225,454,252,233,431,561,225,263,431,264,162,121,241,462,1,1,92606,"Los Angeles-Long Beach-Anaheim, CA Metro Area",0,1,1,1,0,1,1,0,0,1,5,3,1,2,1,1,2,1,1,2,1,4,1,2,6,7,8,5,3,,4,,3,,3,2,,,2,,1,4,,3,,2,4,2,1,1,1,4/1/2021 13:39,4/1/2021 13:57,18,2,1,Smartphone,2,54,3,4,6,4,1,1,14,4,8,CA,4,9,1,1,1,1,4,4,0,0,0,0,1
2984,1.01849622,354,635,242,541,152,322,622,555,623,362,452,451,435,323,654,512,11,3,24219,"Big Stone Gap, VA Micro Area",1,0,0,1,0,0,0,1,1,1,7,1,3,2,1,2,1,1,1,2,2,7,5,4,8,6,3,2,1,1,,2,,,3,3,,1,,3,,,5,,5,1,2,2,1,2,1,4/1/2021 13:15,4/1/2021 13:54,39,2,1,Smartphone,1,45,3,4,1,3,3,1,12,3,7,VA,3,5,0,1,1,1,4,2,0,0,0,0,1
2986,1.19154531,153,425,664,212,153,424,261,322,565,664,354,522,145,643,463,121,12,2,6457,"Hartford-East Hartford-Middletown, CT Metro Ar",0,0,0,0,0,1,0,1,0,1,4,1,1,2,2,2,2,2,2,2,2,7,3,5,8,6,2,4,1,1,,1,,3,,1,,,3,1,,,5,1,,5,4,2,4,2,1,4/3/2021 14:14,4/3/2021 14:20,7,2,1,Desktop,1,52,3,4,1,3,1,6,4,1,2,CT,1,1,1,1,1,2,4,4,0,0,0,0,4
2988,0.79354019,511,641,235,543,164,421,112,264,314,613,433,553,443,124,261,111,3,8,84055,"Heber, UT Micro Area",0,0,0,1,0,1,0,1,1,2,4,3,1,1,2,2,1,2,2,2,2,1,6,5,4,8,3,7,2,1,,3,,,3,2,,,2,2,,,5,,5,3,4,2,1,2,1,4/2/2021 3:54,4/2/2021 4:09,15,2,1,Smartphone,2,57,3,5,1,4,1,7,14,4,8,UT,4,8,0,1,1,1,4,3,0,0,0,0,3
2998,0.38078654,235,352,132,134,162,634,521,655,231,111,434,544,454,323,624,352,5,2,10128,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",0,0,1,0,1,0,1,0,1,1,4,2,3,2,2,2,1,2,1,2,1,4,1,8,7,3,5,6,2,1,,,2,2,,,5,1,,,3,5,,,5,3,3,2,3,2,1,4/1/2021 17:15,4/1/2021 18:01,14,2,1,Desktop,2,63,4,5,1,5,4,5,13,3,7,NY,1,2,1,1,1,3,2,2,0,0,0,0,2
2999,1.46740570,255,463,263,162,464,521,153,253,344,461,532,524,655,451,113,434,1,2,43130,"Columbus, OH Metro Area",0,0,0,1,1,1,0,1,1,1,6,3,3,1,2,2,1,1,2,1,1,2,3,4,6,1,8,7,5,2,,4,,,3,,3,,2,2,,,5,,2,5,2,2,2,2,1,4/1/2021 22:10,4/1/2021 22:25,15,2,1,Smartphone,2,74,4,6,1,2,3,5,2,1,1,OH,2,3,1,1,2,1,3,1,0,0,0,0,1
3000,0.49768198,445,233,235,165,463,633,664,535,653,221,141,114,642,661,661,244,10,1,48183,"Detroit-Warren-Dearborn, MI Metro Area",0,0,1,1,0,1,1,0,1,1,7,1,1,2,1,2,1,2,2,1,2,8,1,7,5,2,6,4,3,1,,,4,,4,2,,,2,,2,5,,,5,4,2,2,2,2,1,4/2/2021 10:52,4/2/2021 10:59,7,2,1,Desktop,1,42,2,3,1,4,1,1,9,2,5,MI,2,3,1,1,1,1,4,3,0,1,0,0,2
3004,1.90412369,132,363,334,115,165,632,233,134,253,455,431,512,125,354,614,311,1,4,17363,"York-Hanover, PA Metro Area",0,0,1,1,0,1,0,1,0,6,1,6,1,1,2,2,1,1,2,1,2,7,5,8,1,4,2,3,6,1,,,1,,1,1,,,1,1,,,5,2,,6,5,1,2,1,1,4/1/2021 23:58,4/2/2021 0:10,12,2,1,Desktop,2,72,4,6,1,2,1,5,10,2,6,PA,1,2,1,1,1,1,1,2,0,0,0,0,2
3020,1.87335642,614,655,133,124,321,363,432,251,335,525,661,535,244,224,661,152,12,3,80923,"Colorado Springs, CO Metro Area",1,1,1,1,1,0,0,1,1,7,1,4,3,1,1,1,1,2,2,2,2,7,8,2,5,1,3,4,6,,1,,1,,2,,3,1,,3,,,5,,2,6,1,1,2,1,1,4/1/2021 21:47,4/1/2021 21:56,9,2,1,Smartphone,2,62,4,5,1,2,1,1,15,4,8,CO,4,8,1,1,1,1,4,2,0,0,0,0,2
3024,0.95644098,441,445,561,225,542,124,123,164,641,631,362,524,153,633,144,321,1,4,58701,"Minot, ND Micro Area",1,0,1,1,1,0,0,1,1,4,4,4,2,2,2,2,1,2,2,1,2,7,5,8,6,2,3,4,1,1,,,2,,4,,4,1,,1,,,5,,5,5,4,1,2,2,1,4/3/2021 9:42,4/3/2021 9:49,8,2,1,Smartphone,2,55,3,5,1,4,1,1,17,4,9,ND,2,4,0,1,1,2,4,3,0,0,0,0,3
3029,0.63923910,312,165,253,631,633,535,663,534,143,664,253,345,213,422,534,445,1,8,77034,"Houston-The Woodlands-Sugar Land, TX Metro Are",0,1,0,1,1,0,0,1,1,6,2,4,3,1,2,1,1,1,2,2,2,3,7,1,5,8,4,6,2,,5,2,,,3,,5,2,,2,,,5,,5,4,6,1,2,1,1,4/3/2021 19:28,4/3/2021 19:37,10,2,1,Desktop,2,79,4,7,1,3,1,5,9,2,5,TX,3,7,1,1,1,1,4,2,0,0,0,0,2
3036,0.66804865,241,644,514,453,622,525,625,543,263,462,343,163,343,464,433,365,2,4,50021,"Des Moines-West Des Moines, IA Metro Area",1,0,1,1,0,0,0,0,0,2,4,1,3,2,2,1,2,1,1,1,1,2,3,1,8,4,7,5,6,1,,,3,,2,3,,1,,2,,5,,3,,2,4,2,1,2,1,4/3/2021 9:24,4/3/2021 9:33,10,2,1,Smartphone,1,70,4,6,1,5,1,1,16,4,9,IA,2,4,1,1,1,2,2,2,0,0,0,0,1
3037,1.05015852,314,362,435,332,463,625,232,121,661,515,361,211,565,444,124,133,10,3,53207,"Milwaukee-Waukesha, WI Metro Area",0,1,1,1,1,1,1,1,0,2,4,3,1,1,2,2,2,2,2,2,2,5,2,4,1,3,8,6,7,,4,,4,,4,,5,,3,,4,,5,2,,2,3,2,1,2,1,4/5/2021 12:06,4/5/2021 12:11,5,2,1,Desktop,2,35,2,3,1,4,5,1,12,3,7,WI,2,3,1,1,2,3,4,1,0,0,0,0,1
3039,0.21267058,423,332,525,653,344,532,353,125,653,355,135,543,635,221,132,434,14,3,10040,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",0,1,1,1,1,0,1,1,1,1,5,1,1,1,1,1,2,1,2,2,1,5,3,6,1,7,8,2,4,,4,,3,,2,,4,2,,,1,,5,,5,4,2,4,4,2,2,4/4/2021 14:28,4/4/2021 18:01,5,2,1,Desktop,2,36,2,3,6,5,5,2,7,2,4,NY,1,2,1,1,2,3,4,1,0,0,0,0,1
3040,0.29145175,653,554,143,522,535,123,662,332,141,335,445,532,621,265,323,553,12,6,65202,"Columbia, MO Metro Area",0,0,0,0,1,0,0,1,1,5,2,5,3,1,2,2,1,2,1,1,1,1,4,2,7,8,6,5,3,3,,1,,2,,,5,2,,2,,,5,,5,6,5,1,2,2,1,4/2/2021 8:30,4/2/2021 8:35,6,2,1,Smartphone,2,37,2,3,1,3,1,1,15,4,8,MO,2,4,1,1,1,1,2,4,0,0,0,0,2
3041,1.24229853,562,531,125,361,334,354,544,242,121,435,535,221,212,612,463,135,1,1,43935,"Wheeling, WV-OH Metro Area",1,0,0,1,0,1,1,0,0,2,4,5,3,2,1,1,2,2,2,1,1,6,4,2,3,7,1,8,5,1,,1,,,3,1,,,4,,2,5,,3,,2,3,4,4,1,1,4/1/2021 13:59,4/1/2021 14:17,18,2,1,Smartphone,2,73,4,6,3,2,1,5,9,2,5,OH,2,3,1,1,1,3,1,2,0,0,0,0,2
3042,1.46220008,312,432,111,145,441,214,422,655,462,623,224,532,115,554,441,365,5,4,7090,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",0,1,1,1,0,1,1,1,0,1,6,2,1,1,1,2,1,2,1,1,1,7,6,1,3,8,5,4,2,,3,,2,,3,2,,,2,,3,,5,2,,2,3,2,1,2,1,4/2/2021 16:20,4/2/2021 16:26,6,2,1,Desktop,1,56,3,5,1,3,1,1,18,4,9,NJ,1,2,1,1,1,1,3,4,0,0,0,2,2
3051,0.25863206,312,355,521,125,511,431,515,353,432,134,461,344,533,421,365,324,5,9,11229,"New York-Newark-Jersey City, NY-NJ-PA Metro Ar",1,1,1,1,0,1,0,1,1,5,4,4,1,1,2,1,1,2,2,2,2,6,7,2,5,3,4,8,1,,3,,4,,5,1,,,3,3,,,5,,3,4,2,1,2,2,1,4/11/2021 1:07,4/11/2021 1:31,24,2,1,Smartphone,1,34,2,2,5,5,1,1,10,2,6,NY,1,2,1,1,2,2,4,5,0,0,2,0,2
3052,0.64320615,131,562,232,524,161,215,452,442,112,441,212,251,345,243,155,524,2,5,85281,"Phoenix-Mesa-Chandler, AZ Metro Area",0,1,0,1,1,0,1,0,0,1,2,1,1,1,1,2,2,1,1,1,2,3,8,1,7,2,4,5,6,,4,2,,,2,,4,2,,,5,5,,1,,2,4,2,4,2,1,4/12/2021 21:14,4/12/2021 21:18,4,2,1,Smartphone,2,26,1,2,4,4,5,4,8,2,4,AZ,4,8,1,1,2,3,4,2,0,0,0,0,2
3059,0.43945088,133,112,543,624,362,263,245,522,141,431,411,544,433,212,553,554,11,1,27540,"Raleigh-Cary, NC Metro Area",0,1,0,1,1,1,1,0,1,1,7,1,1,2,2,2,2,1,1,2,1,6,5,1,3,4,7,2,8,,1,1,,,3,,3,,2,,4,5,,,5,1,1,2,1,2,1,4/1/2021 21:27,4/1/2021 21:41,14,2,1,Desktop,1,74,4,6,1,4,1,1,16,4,9,NC,3,5,1,1,1,1,4,3,0,0,0,0,3
3065,0.98180164,151,224,442,514,411,115,152,242,224,411,621,532,123,315,134,315,2,8,63556,,0,0,0,1,1,1,0,0,0,7,1,6,3,2,2,2,2,1,2,1,1,1,6,3,7,4,2,5,8,2,,1,,,2,,4,,3,1,,3,,2,,6,8,1,2,2,1,4/15/2021 14:31,4/15/2021 14:47,16,2,1,Desktop,2,47,3,4,1,4,1,2,11,3,6,MO,2,4,0,1,1,1,3,4,0,0,0,0,2
3066,0.97462680,234,413,614,111,614,141,634,213,544,232,654,351,434,151,453,155,12,3,38024,"Dyersburg, TN Micro Area",1,0,1,0,1,1,1,1,0,1,6,5,1,2,2,1,98,2,2,1,98,3,6,5,8,4,1,2,7,1,,,1,4,,,3,,2,,2,,5,1,,5,5,3,1,98,1,4/16/2021 15:03,4/16/2021 15:11,8,2,1,Desktop,1,48,3,4,2,3,5,6,1,1,1,TN,3,6,0,1,1,1,4,1,0,0,0,0,1
